id;name
10154768745404893_10154769012149893;Al djazair nafs achi karita fi siyasa.
10154768745404893_10154769197119893;الشرقاط تعود بسواعد الابطال ...لم يتبقى شيء على الموصل .. بعد ان سلمها الخونة على طبق من ذهب الى داعش اليوم تعود بدماء قواتنا العراقية 🇮🇶🇮🇶🇮🇶🇮🇶🇮🇶..  شكراً لكم ويعجز اللسان عن شكركم✌🏻️🇮🇶✌🏻️🇮🇶  https://www.facebook.com/ALBASHA.NoRi/photos/pcb.1210117089010730/1210115919010847/?type=3&theater
10154768745404893_10154769006924893;سيبو تونس في حالها ياقناه الخرفان خربتو سوريا وليبيا واليمن عايزين ايه من تونس يابقر ياشويه خرفان
10154768745404893_10154769194414893;Jouda Elweher
10154768745404893_10154769004429893;تونس اهل ارهاب
10154768745404893_10154769369744893;https://www.facebook.com/permalink.php?story_fbid=1196482237062396&id=100001018921749&notif_t=like&notif_id=1474554424074507
160729029892_10154768743834893;بالتزامن مع هجوم بري واسع من قبل قوات النظام على عدة مواقع للمعارضة بينها مخيم حندرات شمالي المدينة
10154768743834893_10154769019124893;من يحاول اسقاط النظام بالقوة العسكرية فليتحمل تبعات فعلته....لاتبكون ولا تختبئون خلف المدنيين....قال حماية المدنيين قال...كلا تبحثون عن حماية المسلحين وليس المدنيين...لانه من يهمه امر المدنيين لا يقتحم المدن الامنة ولا يقصف عشوائيا ولا يدعي انه يجاهد...ثورة ماجورة حقا
10154768743834893_10154768928149893;بتحكي للناس مش حرام الي بصير بسوريا بقولوا يمهل ولا يهمل شو رايكم بشار يقتل كل الشعب السوري مشان ينمهل ومشان ربنا يختبروا يعني ؟ وبنفس الوقت بتطلع عالشعوب بتحكي بستاهلو القتل وربنا ما ظلمهم وبنفس الوقت بتستغرب مهي كل الشعوب العربيه ظالمه وزانيه ومرابيه الا من رحم الله بس اشمعنا الشعب السوري واليمني والعراقي لوحدوا بدفع ثمن السقاطه والعهر الي كان غارق فيها
10154768743834893_10154769122664893;نصركم الله يا ابطال سوريا ( الذين قال لهم الناس ان الناس قد جمعوا لكم فخشوهم فزادهم ايمانا وقالوا حسبنا الله و نعم الوكيل فنقلبوا بنعمة من الله وفضل لم يمسسهم سوء واتبعوا رضوان الله و الله ذو الفضل العظيم)
10154768743834893_10154768870929893;صد الهجوم والثبات تحت مئات الغارات لايقل أهمية عن التحرير وربما يكون أصعب مايحتمله المرابطون بحلب الآن لايمكن أن يخطر على قلب بشر ادعوا لمن يحمي أعراضكم
10154768743834893_10154768849789893;اللهم عليك ببشار وزبانيته وكل من ايده ودعمه -اللهم رحماك باهلنا فى سوربا -اللهم استعملنا ولا تستبدلنا
10154768743834893_10154768852614893;والعرب في السبات الدائم ؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟ و المسلمين لا حول و لا قوة .... اللهم انتقم لنا يارب
10154768743834893_10154768914614893;ونحن لازلنا ملتزمين بالحل السياسي وننادي بالوحدة الوطنية والنضام ومن جلبهم لم يتركو وسيلة قتل الا ويستخدموها
10154768743834893_10154770214019893;نسأل المجاهدين الثبات والصمود توكل الله الأسباب النصر قادم لا محالة
10154768743834893_10154770211714893;سوف تسقط يا بشار حلفائه الروس والايرانيين يقولون لولا تدخلنا لسقط ذنب كلب منذ نهاية سنة 2012 جيش الاسد انهار لم يعد جيشا منذ هذه السنة
10154768743834893_10154769230654893;اللي بحير شو جاب روسيا وامريكا لعندنايقتلنا ويذبحونا والكل بتفرج وين النخوه وين القيم وين الانسانيه وين الجيره وين الاخوه
10154768743834893_10154769074899893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769075884893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769075734893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769075644893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769075179893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769075099893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769075049893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769074979893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154769074629893;الإمارات العربيه المتحده مشتركه مع النظام السعودي في الإرهاب لقتل نساء وأطفال اليمن بجميع انواع الطائرات والأسلحه المحرمه دولياً ؟؟؟  هنا#نجران# الجمهورية اليمنيه
10154768743834893_10154768881389893;الله ينصر الجيش وحزب الله الان يتقدمون ويحرقون الارض تحت اقدام الارهابيون في جنوب حلب وشمال حماه وما النصر الا من عندالله وذل والهلاك للمرتزقه عبيد الصهاينه
10154768743834893_10154768913849893;الرئس الاسد على قناةةالميادين يهز العالم بقول الحق وقناتكم اصبحتم مع مهرجينكم وعبيدكم مسخرة العالم بكذبكم
10154768743834893_10154769016019893;فريق الاعلام الحربي 59 mins ·  عـــــــــــــــــــاجل : تحرير مركز قضاء الشرقاط و رفع العلم العراقي فوق القائمقامية و المستشفى العام #عمليات_فجر_الشرقاط  #فريق_الاعلام_الحربي
10154768743834893_10154769016139893;فريق الاعلام الحربي 59 mins ·  عـــــــــــــــــــاجل : تحرير مركز قضاء الشرقاط و رفع العلم العراقي فوق القائمقامية و المستشفى العام #عمليات_فجر_الشرقاط  #فريق_الاعلام_الحربي
10154768743834893_10154769016054893;فريق الاعلام الحربي 59 mins ·  عـــــــــــــــــــاجل : تحرير مركز قضاء الشرقاط و رفع العلم العراقي فوق القائمقامية و المستشفى العام #عمليات_فجر_الشرقاط  #فريق_الاعلام_الحربي
10154768743834893_10154768871579893;حكام العرب قاعدين بامريكيا مع حوريات الدنيا للعنة الله عليكم
10154768743834893_10154769441134893;إذَاأتَكَلَنَاعَلىِالعِبَادلَاَحَياَةَلِمَن تُنَادي ومَن أعَتَزَلِغَيرَاللَّهَ ذَل وَحَدَهُ اللَّهُ كَاشِف أكَثَر الطُغَات ورِجَال كُل الدِيَنَات المُنَافَقَين الكَذُوبين والمُنَجَمين يُحَلِلون الحَرَام أيَديهِم مُلَطَخَةبِدَمَاءالأبرياءتَهجيرإخَتَلاس أمَوال الشَعوب الأسَتِبَاحة أتِجاربِأرواحهُم وشَرب الخَمَروالمَيسر إتِجَاربِالدِعَارة والمُخَدَرات والتَعَاطي وأكَل اللَحُوم المُحَرَمَةفي العَرَشِ رَب العِبَادوهُوَ عالِم بِحَال عِبَادهُ وإن يَشَاءُاللَّه يَفَرَجَا ويَفَتَح فَتَحَاًونَصَرَاًًمُبِينَاللأتَقَياءالمُريدين الموحدين المَظَلومين الطَاهرين أحَبَاب قَائِدَنَاللأبَدسَيدَنَامُحَمَدعَليهِ أفَضَل الصَلاة والسَلام رَأس الحَكَمَةمَخَافةُاللَّه حَكَمَتَك يَارَب ولَاَإعَتِرَاضَ_بِسَمَ للَّه الرَحَمَن الرَحيم _سُبَحَانَ الَذَي أسَرَى بِعَبِدِهِ لَيلَاَمِن المَسَجِدالَحَرَام إلىالَمَسَجِدَالَأقَصَاالَذَي بَارَكَنَاحَوَلَهُ__لِنُرِيَهُ مِن آيَاَتُنَاالَكُبَرَىَ وَهَوالسَمِيِعُ الَبَصِيرُصَدَقَ اللَّهُ العَظيم_ وبَشَرالصَابرين إذَاأصَابَتَهُم مُصِيبَةُُ قَالوا إنَاللَّه وإنَاإلَيهِ رَاجِعون_ يُحَلِلون الحَلال إذَاأتَىأَمَرُاللَّهَ فَلَاَتَسَتَعَجِلوه لإَنَقَنَطُ مَن رَحَمَةُاللَّه نَشَكوابَثَنَاوحَزَنُنَا إلىاللَّه.فَاللَّهُ خَيرَحَافِظَاًوهو أرَحَم الرَحِمين.يَدُاللَّهَ تَعَمَلُ بِالخَفَاءيَعَلَمُ مَافي الأرضِ ومَافي السَمَاء. مَلَةالكُفُرواحِدَة.إنَ اللَّهَ لَاَيُحِب كُلَ مَخَتَالاً فَخور.أيَحَسَبون إنَ اللَّهَ غَافِلَاًعَمَايَعَمَلون الظَالِمين_يَحَسَبونَ إنَ لَن يَقَدِرَعَليهُم آحَدإنَ اللَّهَ عَزيزاًذوإنَتِقَام_يَضَرِب الظَالمين بِالظَالمين.قَلوبَهُم غُلُف صَمُاًبِكَمُا ًعَمَيُاًلَاَيَفَقَهون_هُم كَبَهِمَة َالأنَعَام بَل هُم أضَلَ سَبيِلا.في قَلوبَهُم مَرض وزَادَهُم اللَّهُ مَرَضَاَبِمَاكَانويَكَذِبون
